clave_vuelo,aeropuerto,num_vuelo,iata_compania,aerolinea,destino_iata,destino_ciudad,salida_programada,salida_estimada,estado,estado_desc,terminal,puerta,mostrador,tipo_aeronave,detectado_en
MAD_6073_13/09/2026_15:05:00_TFN,MAD,6073,KU,Kuwait Airways,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-13 15:05:00,2026-09-13 15:21:00,BOR,Embarcando,T1,D60,null-null,B38M,2026-09-13 15:01:22.613077
MAD_7475_13/09/2026_15:05:00_TFN,MAD,7475,JU,Air Serbia,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-13 15:05:00,2026-09-13 15:21:00,BOR,Embarcando,T1,D60,null-null,B38M,2026-09-13 15:01:22.613077
MAD_9449_13/09/2026_15:05:00_TFN,MAD,9449,RO,Tarom,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-13 15:05:00,2026-09-13 15:21:00,BOR,Embarcando,T1,D60,null-null,B38M,2026-09-13 15:01:22.613077
MAD_2426_13/09/2026_15:05:00_TFN,MAD,2426,AZ,ITA Airways,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-13 15:05:00,2026-09-13 15:21:00,BOR,Embarcando,T1,D60,null-null,B38M,2026-09-13 15:01:22.613077
MAD_6825_13/09/2026_15:05:00_TFN,MAD,6825,AM,Aeromexico,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-13 15:05:00,2026-09-13 15:21:00,BOR,Embarcando,T1,D60,null-null,B38M,2026-09-13 15:01:22.613077
MAD_0835_13/09/2026_15:05:00_ATH,MAD,0835,IB,Iberia,ATH,ATENAS,2026-09-13 15:05:00,2026-09-13 15:18:00,BOR,Embarcando,T4,M37,null-null,A20N,2026-09-13 15:01:22.613077
MAD_4992_13/09/2026_15:05:00_PTY,MAD,4992,MU,China Eastern,PTY,PANAMA /TOCUMEN,2026-09-13 15:05:00,2026-09-13 15:41:00,BOR,Embarcando,T1,A7,null-null,B789,2026-09-13 15:01:22.613077
MAD_8225_13/09/2026_15:05:00_PTY,MAD,8225,HU,Hainan Airlines,PTY,PANAMA /TOCUMEN,2026-09-13 15:05:00,2026-09-13 15:41:00,BOR,Embarcando,T1,A7,null-null,B789,2026-09-13 15:01:22.613077
MAD_8110_13/09/2026_15:05:00_PTY,MAD,8110,,,PTY,PANAMA /TOCUMEN,2026-09-13 15:05:00,2026-09-13 15:41:00,BOR,Embarcando,T1,A7,null-null,B789,2026-09-13 15:01:22.613077
MAD_7510_13/09/2026_15:05:00_PTY,MAD,7510,EY,Etihad Airways,PTY,PANAMA /TOCUMEN,2026-09-13 15:05:00,2026-09-13 15:41:00,BOR,Embarcando,T1,A7,null-null,B789,2026-09-13 15:01:22.613077
MAD_055_13/09/2026_15:05:00_PTY,MAD,055,UX,Air Europa,PTY,PANAMA /TOCUMEN,2026-09-13 15:05:00,2026-09-13 15:41:00,BOR,Embarcando,T1,A7,null-null,B789,2026-09-13 15:01:22.613077
MAD_5419_13/09/2026_15:05:00_ATH,MAD,5419,LA,LATAM Airlines,ATH,ATENAS,2026-09-13 15:05:00,2026-09-13 15:18:00,BOR,Embarcando,T4,M37,null-null,A20N,2026-09-13 15:01:22.613077
MAD_5462_13/09/2026_15:05:00_ATH,MAD,5462,AT,Royal Air Maroc,ATH,ATENAS,2026-09-13 15:05:00,2026-09-13 15:18:00,BOR,Embarcando,T4,M37,null-null,A20N,2026-09-13 15:01:22.613077
MAD_8796_13/09/2026_15:05:00_ATH,MAD,8796,AA,American Airlines,ATH,ATENAS,2026-09-13 15:05:00,2026-09-13 15:18:00,BOR,Embarcando,T4,M37,null-null,A20N,2026-09-13 15:01:22.613077
MAD_5194_13/09/2026_15:05:00_ATH,MAD,5194,VY,Vueling,ATH,ATENAS,2026-09-13 15:05:00,2026-09-13 15:18:00,BOR,Embarcando,T4,M37,null-null,A20N,2026-09-13 15:01:22.613077
MAD_9048_13/09/2026_15:05:00_TFN,MAD,9048,UX,Air Europa,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-13 15:05:00,2026-09-13 15:21:00,BOR,Embarcando,T1,D60,null-null,B38M,2026-09-13 15:01:22.613077
MAD_6653_13/09/2026_15:10:00_BCN,MAD,6653,KE,KOREAN AIR,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-13 15:10:00,2026-09-13 15:27:00,BOR,Embarcando,T1,D56,null-null,B788,2026-09-13 15:01:22.613077
MAD_6082_13/09/2026_15:10:00_BCN,MAD,6082,KU,Kuwait Airways,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-13 15:10:00,2026-09-13 15:27:00,BOR,Embarcando,T1,D56,null-null,B788,2026-09-13 15:01:22.613077
MAD_4366_13/09/2026_15:10:00_BCN,MAD,4366,EY,Etihad Airways,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-13 15:10:00,2026-09-13 15:27:00,BOR,Embarcando,T1,D56,null-null,B788,2026-09-13 15:01:22.613077
MAD_6771_13/09/2026_15:10:00_BCN,MAD,6771,DL,Delta,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-13 15:10:00,2026-09-13 15:27:00,BOR,Embarcando,T1,D56,null-null,B788,2026-09-13 15:01:22.613077
MAD_6845_13/09/2026_15:10:00_VCE,MAD,6845,AM,Aeromexico,VCE,VENECIA /MARCO POLO,2026-09-13 15:10:00,2026-09-13 15:16:00,BOR,Embarcando,T1,E81,null-null,B38M,2026-09-13 15:01:22.613077
MAD_4349_13/09/2026_15:10:00_HAV,MAD,4349,EY,Etihad Airways,HAV,LA HABANA-J.MARTI,2026-09-13 15:10:00,2026-09-13 16:04:00,BOR,Embarcando,T1,A3,null-null,B789,2026-09-13 15:01:22.613077
MAD_4978_13/09/2026_15:10:00_HAV,MAD,4978,MU,China Eastern,HAV,LA HABANA-J.MARTI,2026-09-13 15:10:00,2026-09-13 16:04:00,BOR,Embarcando,T1,A3,null-null,B789,2026-09-13 15:01:22.613077
MAD_1083_13/09/2026_15:10:00_VCE,MAD,1083,UX,Air Europa,VCE,VENECIA /MARCO POLO,2026-09-13 15:10:00,2026-09-13 15:16:00,BOR,Embarcando,T1,E81,null-null,B38M,2026-09-13 15:01:22.613077
MAD_6027_13/09/2026_15:10:00_BCN,MAD,6027,SV,Saudia,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-13 15:10:00,2026-09-13 15:27:00,BOR,Embarcando,T1,D56,null-null,B788,2026-09-13 15:01:22.613077
MAD_051_13/09/2026_15:10:00_HAV,MAD,051,UX,Air Europa,HAV,LA HABANA-J.MARTI,2026-09-13 15:10:00,2026-09-13 16:04:00,BOR,Embarcando,T1,A3,null-null,B789,2026-09-13 15:01:22.613077
MAD_4003_13/09/2026_15:10:00_BCN,MAD,4003,ME,Middle East Airlines,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-13 15:10:00,2026-09-13 15:27:00,BOR,Embarcando,T1,D56,null-null,B788,2026-09-13 15:01:22.613077
MAD_4049_13/09/2026_15:10:00_ALC,MAD,4049,UX,Air Europa,ALC,ALICANTE-ELCHE MIGUEL HDEZ.,2026-09-13 15:10:00,2026-09-13 15:19:00,BOR,Embarcando,T1,E83,null-null,738W,2026-09-13 15:01:22.613077
MAD_7452_13/09/2026_15:10:00_BCN,MAD,7452,JU,Air Serbia,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-13 15:10:00,2026-09-13 15:27:00,BOR,Embarcando,T1,D56,null-null,B788,2026-09-13 15:01:22.613077
MAD_4968_13/09/2026_15:10:00_BCN,MAD,4968,MU,China Eastern,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-13 15:10:00,2026-09-13 15:27:00,BOR,Embarcando,T1,D56,null-null,B788,2026-09-13 15:01:22.613077
MAD_7703_13/09/2026_15:10:00_BCN,MAD,7703,UX,Air Europa,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-13 15:10:00,2026-09-13 15:27:00,BOR,Embarcando,T1,D56,null-null,B788,2026-09-13 15:01:22.613077
MAD_2406_13/09/2026_15:10:00_ALC,MAD,2406,AZ,ITA Airways,ALC,ALICANTE-ELCHE MIGUEL HDEZ.,2026-09-13 15:10:00,2026-09-13 15:19:00,BOR,Embarcando,T1,E83,null-null,738W,2026-09-13 15:01:22.613077
MAD_6868_13/09/2026_15:10:00_ALC,MAD,6868,AM,Aeromexico,ALC,ALICANTE-ELCHE MIGUEL HDEZ.,2026-09-13 15:10:00,2026-09-13 15:19:00,BOR,Embarcando,T1,E83,null-null,738W,2026-09-13 15:01:22.613077
MAD_7589_13/09/2026_15:10:00_ALC,MAD,7589,EY,Etihad Airways,ALC,ALICANTE-ELCHE MIGUEL HDEZ.,2026-09-13 15:10:00,2026-09-13 15:19:00,BOR,Embarcando,T1,E83,null-null,738W,2026-09-13 15:01:22.613077
MAD_6053_13/09/2026_15:10:00_ALC,MAD,6053,KU,Kuwait Airways,ALC,ALICANTE-ELCHE MIGUEL HDEZ.,2026-09-13 15:10:00,2026-09-13 15:19:00,BOR,Embarcando,T1,E83,null-null,738W,2026-09-13 15:01:22.613077
MAD_7501_13/09/2026_15:10:00_ALC,MAD,7501,JU,Air Serbia,ALC,ALICANTE-ELCHE MIGUEL HDEZ.,2026-09-13 15:10:00,2026-09-13 15:19:00,BOR,Embarcando,T1,E83,null-null,738W,2026-09-13 15:01:22.613077
MAD_4972_13/09/2026_15:10:00_ALC,MAD,4972,MU,China Eastern,ALC,ALICANTE-ELCHE MIGUEL HDEZ.,2026-09-13 15:10:00,2026-09-13 15:19:00,BOR,Embarcando,T1,E83,null-null,738W,2026-09-13 15:01:22.613077
MAD_6808_13/09/2026_15:10:00_BCN,MAD,6808,AM,Aeromexico,BCN,BARCELONA-EL PRAT JOSEP TARRADELLAS,2026-09-13 15:10:00,2026-09-13 15:27:00,BOR,Embarcando,T1,D56,null-null,B788,2026-09-13 15:01:22.613077
MAD_7422_13/09/2026_15:15:00_MXP,MAD,7422,JU,Air Serbia,MXP,MILAN /MALPENSA,2026-09-13 15:15:00,2026-09-13 15:55:00,BOR,Embarcando,T1,E73,null-null,B38M,2026-09-13 15:01:22.613077
MAD_4960_13/09/2026_15:15:00_MXP,MAD,4960,MU,China Eastern,MXP,MILAN /MALPENSA,2026-09-13 15:15:00,2026-09-13 15:55:00,BOR,Embarcando,T1,E73,null-null,B38M,2026-09-13 15:01:22.613077
MAD_4316_13/09/2026_15:15:00_MXP,MAD,4316,EY,Etihad Airways,MXP,MILAN /MALPENSA,2026-09-13 15:15:00,2026-09-13 15:55:00,BOR,Embarcando,T1,E73,null-null,B38M,2026-09-13 15:01:22.613077
MAD_7886_13/09/2026_15:15:00_MXP,MAD,7886,AD,Azul Linhas Aéreas Brasileiras S/A,MXP,MILAN /MALPENSA,2026-09-13 15:15:00,2026-09-13 15:55:00,BOR,Embarcando,T1,E73,null-null,B38M,2026-09-13 15:01:22.613077
MAD_1421_13/09/2026_15:15:00_MXP,MAD,1421,ET,Ethiopian,MXP,MILAN /MALPENSA,2026-09-13 15:15:00,2026-09-13 15:55:00,BOR,Embarcando,T1,E73,null-null,B38M,2026-09-13 15:01:22.613077
MAD_6849_13/09/2026_15:15:00_MXP,MAD,6849,AM,Aeromexico,MXP,MILAN /MALPENSA,2026-09-13 15:15:00,2026-09-13 15:55:00,BOR,Embarcando,T1,E73,null-null,B38M,2026-09-13 15:01:22.613077
MAD_4976_13/09/2026_15:15:00_VLC,MAD,4976,MU,China Eastern,VLC,VALENCIA,2026-09-13 15:15:00,2026-09-13 15:26:00,BOR,Embarcando,T1,D63,null-null,738W,2026-09-13 15:01:22.613077
MAD_6858_13/09/2026_15:15:00_VLC,MAD,6858,AM,Aeromexico,VLC,VALENCIA,2026-09-13 15:15:00,2026-09-13 15:26:00,BOR,Embarcando,T1,D63,null-null,738W,2026-09-13 15:01:22.613077
MAD_7591_13/09/2026_15:15:00_VLC,MAD,7591,EY,Etihad Airways,VLC,VALENCIA,2026-09-13 15:15:00,2026-09-13 15:26:00,BOR,Embarcando,T1,D63,null-null,738W,2026-09-13 15:01:22.613077
MAD_6054_13/09/2026_15:15:00_VLC,MAD,6054,KU,Kuwait Airways,VLC,VALENCIA,2026-09-13 15:15:00,2026-09-13 15:26:00,BOR,Embarcando,T1,D63,null-null,738W,2026-09-13 15:01:22.613077
MAD_1061_13/09/2026_15:15:00_MXP,MAD,1061,UX,Air Europa,MXP,MILAN /MALPENSA,2026-09-13 15:15:00,2026-09-13 15:55:00,BOR,Embarcando,T1,E73,null-null,B38M,2026-09-13 15:01:22.613077
MAD_2403_13/09/2026_15:15:00_VLC,MAD,2403,AZ,ITA Airways,VLC,VALENCIA,2026-09-13 15:15:00,2026-09-13 15:26:00,BOR,Embarcando,T1,D63,null-null,738W,2026-09-13 15:01:22.613077
MAD_7495_13/09/2026_15:15:00_VLC,MAD,7495,JU,Air Serbia,VLC,VALENCIA,2026-09-13 15:15:00,2026-09-13 15:26:00,BOR,Embarcando,T1,D63,null-null,738W,2026-09-13 15:01:22.613077
MAD_4065_13/09/2026_15:15:00_VLC,MAD,4065,UX,Air Europa,VLC,VALENCIA,2026-09-13 15:15:00,2026-09-13 15:26:00,BOR,Embarcando,T1,D63,null-null,738W,2026-09-13 15:01:22.613077
MAD_4377_13/09/2026_15:15:00_MUC,MAD,4377,EY,Etihad Airways,MUC,MUNICH,2026-09-13 15:15:00,2026-09-13 15:17:00,BOR,Embarcando,T1,D65,null-null,B38M,2026-09-13 15:01:22.613077
MAD_6957_13/09/2026_15:15:00_MUC,MAD,6957,AM,Aeromexico,MUC,MUNICH,2026-09-13 15:15:00,2026-09-13 15:17:00,BOR,Embarcando,T1,D65,null-null,B38M,2026-09-13 15:01:22.613077
MAD_6046_13/09/2026_15:15:00_BOG,MAD,6046,KU,Kuwait Airways,BOG,BOGOTA /EL DORADO,2026-09-13 15:15:00,2026-09-13 15:54:00,BOR,Embarcando,T1,B28,null-null,B788,2026-09-13 15:01:22.613077
MAD_193_13/09/2026_15:15:00_BOG,MAD,193,UX,Air Europa,BOG,BOGOTA /EL DORADO,2026-09-13 15:15:00,2026-09-13 15:54:00,BOR,Embarcando,T1,B28,null-null,B788,2026-09-13 15:01:22.613077
MAD_4956_13/09/2026_15:15:00_MUC,MAD,4956,MU,China Eastern,MUC,MUNICH,2026-09-13 15:15:00,2026-09-13 15:17:00,BOR,Embarcando,T1,D65,null-null,B38M,2026-09-13 15:01:22.613077
MAD_7549_13/09/2026_15:15:00_BOG,MAD,7549,EY,Etihad Airways,BOG,BOGOTA /EL DORADO,2026-09-13 15:15:00,2026-09-13 15:54:00,BOR,Embarcando,T1,B28,null-null,B788,2026-09-13 15:01:22.613077
MAD_4383_13/09/2026_15:15:00_CUN,MAD,4383,EY,Etihad Airways,CUN,CANCUN,2026-09-13 15:15:00,2026-09-13 16:38:00,CER,Cerrado,null,A10,null-null,B788,2026-09-13 15:01:22.613077
MAD_6069_13/09/2026_15:15:00_CUN,MAD,6069,KU,Kuwait Airways,CUN,CANCUN,2026-09-13 15:15:00,2026-09-13 16:38:00,CER,Cerrado,null,A10,null-null,B788,2026-09-13 15:01:22.613077
MAD_6800_13/09/2026_15:15:00_CUN,MAD,6800,AM,Aeromexico,CUN,CANCUN,2026-09-13 15:15:00,2026-09-13 16:38:00,CER,Cerrado,null,A10,null-null,B788,2026-09-13 15:01:22.613077
MAD_063_13/09/2026_15:15:00_CUN,MAD,063,UX,Air Europa,CUN,CANCUN,2026-09-13 15:15:00,2026-09-13 15:49:00,BOR,Embarcando,T1,A10,null-null,B788,2026-09-13 15:01:22.613077
MAD_7877_13/09/2026_15:15:00_FRA,MAD,7877,AD,Azul Linhas Aéreas Brasileiras S/A,FRA,FRANKFURT,2026-09-13 15:15:00,2026-09-13 15:11:00,BOR,Embarcando,T1,E67,null-null,B38M,2026-09-13 15:01:22.613077
MAD_4373_13/09/2026_15:15:00_FRA,MAD,4373,EY,Etihad Airways,FRA,FRANKFURT,2026-09-13 15:15:00,2026-09-13 15:11:00,BOR,Embarcando,T1,E67,null-null,B38M,2026-09-13 15:01:22.613077
MAD_4954_13/09/2026_15:15:00_FRA,MAD,4954,MU,China Eastern,FRA,FRANKFURT,2026-09-13 15:15:00,2026-09-13 15:11:00,BOR,Embarcando,T1,E67,null-null,B38M,2026-09-13 15:01:22.613077
MAD_7427_13/09/2026_15:15:00_FRA,MAD,7427,JU,Air Serbia,FRA,FRANKFURT,2026-09-13 15:15:00,2026-09-13 15:11:00,BOR,Embarcando,T1,E67,null-null,B38M,2026-09-13 15:01:22.613077
MAD_6955_13/09/2026_15:15:00_FRA,MAD,6955,AM,Aeromexico,FRA,FRANKFURT,2026-09-13 15:15:00,2026-09-13 15:11:00,BOR,Embarcando,T1,E67,null-null,B38M,2026-09-13 15:01:22.613077
MAD_1517_13/09/2026_15:15:00_MUC,MAD,1517,UX,Air Europa,MUC,MUNICH,2026-09-13 15:15:00,2026-09-13 15:17:00,BOR,Embarcando,T1,D65,null-null,B38M,2026-09-13 15:01:22.613077
MAD_1509_13/09/2026_15:15:00_FRA,MAD,1509,UX,Air Europa,FRA,FRANKFURT,2026-09-13 15:15:00,2026-09-13 15:11:00,BOR,Embarcando,T1,E67,null-null,B38M,2026-09-13 15:01:22.613077
MAD_1853_13/09/2026_15:20:00_RAK,MAD,1853,I2,Iberia Express,RAK,MARRAKECH,2026-09-13 15:20:00,2026-09-13 15:32:00,BOR,Embarcando,T4,S128,null-null,A320,2026-09-13 15:01:22.613077
MAD_7117_13/09/2026_15:20:00_RAK,MAD,7117,BA,British Airways,RAK,MARRAKECH,2026-09-13 15:20:00,2026-09-13 15:32:00,BOR,Embarcando,T4,S128,null-null,A320,2026-09-13 15:01:22.613077
MAD_5119_13/09/2026_15:20:00_RAK,MAD,5119,VY,Vueling,RAK,MARRAKECH,2026-09-13 15:20:00,2026-09-13 15:32:00,BOR,Embarcando,T4,S128,null-null,A320,2026-09-13 15:01:22.613077
MAD_5306_13/09/2026_15:20:00_RAK,MAD,5306,AT,Royal Air Maroc,RAK,MARRAKECH,2026-09-13 15:20:00,2026-09-13 15:32:00,BOR,Embarcando,T4,S128,null-null,A320,2026-09-13 15:01:22.613077
MAD_8744_13/09/2026_15:20:00_RAK,MAD,8744,AA,American Airlines,RAK,MARRAKECH,2026-09-13 15:20:00,2026-09-13 15:32:00,BOR,Embarcando,T4,S128,null-null,A320,2026-09-13 15:01:22.613077
MAD_7205_13/09/2026_15:25:00_MIA,MAD,7205,,,MIA,MIAMI,2026-09-13 15:25:00,2026-09-13 15:42:00,BOR,Embarcando,T1,A2,null-null,B789,2026-09-13 15:01:22.613077
MAD_9432_13/09/2026_15:25:00_MIA,MAD,9432,RO,Tarom,MIA,MIAMI,2026-09-13 15:25:00,2026-09-13 15:42:00,BOR,Embarcando,T1,A2,null-null,B789,2026-09-13 15:01:22.613077
MAD_6044_13/09/2026_15:25:00_MIA,MAD,6044,KU,Kuwait Airways,MIA,MIAMI,2026-09-13 15:25:00,2026-09-13 15:42:00,BOR,Embarcando,T1,A2,null-null,B789,2026-09-13 15:01:22.613077
MAD_6973_13/09/2026_15:25:00_MIA,MAD,6973,SV,Saudia,MIA,MIAMI,2026-09-13 15:25:00,2026-09-13 15:42:00,BOR,Embarcando,T1,A2,null-null,B789,2026-09-13 15:01:22.613077
MAD_1606_13/09/2026_15:25:00_PHL,MAD,1606,BA,British Airways,PHL,FILADELFIA,2026-09-13 15:25:00,2026-09-13 15:31:00,BOR,Embarcando,T4,S1,null-null,B788,2026-09-13 15:01:22.613077
MAD_4675_13/09/2026_15:25:00_PHL,MAD,4675,IB,Iberia,PHL,FILADELFIA,2026-09-13 15:25:00,2026-09-13 15:31:00,BOR,Embarcando,T4,S1,null-null,B788,2026-09-13 15:01:22.613077
MAD_3813_13/09/2026_15:25:00_PHL,MAD,3813,AY,Finnair,PHL,FILADELFIA,2026-09-13 15:25:00,2026-09-13 15:31:00,BOR,Embarcando,T4,S1,null-null,B788,2026-09-13 15:01:22.613077
MAD_6775_13/09/2026_15:25:00_MIA,MAD,6775,DL,Delta,MIA,MIAMI,2026-09-13 15:25:00,2026-09-13 15:42:00,BOR,Embarcando,T1,A2,null-null,B789,2026-09-13 15:01:22.613077
MAD_741_13/09/2026_15:25:00_PHL,MAD,741,AA,American Airlines,PHL,FILADELFIA,2026-09-13 15:25:00,2026-09-13 15:31:00,BOR,Embarcando,T4,S1,null-null,B788,2026-09-13 15:01:22.613077
MAD_097_13/09/2026_15:25:00_MIA,MAD,097,UX,Air Europa,MIA,MIAMI,2026-09-13 15:25:00,2026-09-13 15:42:00,BOR,Embarcando,T1,A2,null-null,B789,2026-09-13 15:01:22.613077
MAD_7565_13/09/2026_15:25:00_MDE,MAD,7565,EY,Etihad Airways,MDE,MEDELLÍN / RIONEGRO-ANTIOQUIA,2026-09-13 15:25:00,2026-09-13 15:31:00,BOR,Embarcando,T1,B24,null-null,B788,2026-09-13 15:01:22.613077
MAD_199_13/09/2026_15:25:00_MDE,MAD,199,UX,Air Europa,MDE,MEDELLÍN / RIONEGRO-ANTIOQUIA,2026-09-13 15:25:00,2026-09-13 15:31:00,BOR,Embarcando,T1,B24,null-null,B788,2026-09-13 15:01:22.613077
MAD_0855_13/09/2026_15:25:00_JMK,MAD,0855,IB,Iberia,JMK,MIKONOS,2026-09-13 15:25:00,2026-09-13 15:51:00,BOR,Embarcando,T4,H6,null-null,A20N,2026-09-13 15:01:22.613077
MAD_8142_13/09/2026_15:25:00_DXB,MAD,8142,,,DXB,DUBAI,2026-09-13 15:25:00,2026-09-13 15:30:00,BOR,Embarcando,T4,S21,null-null,A388,2026-09-13 15:01:22.613077
MAD_6252_13/09/2026_15:25:00_DXB,MAD,6252,AV,Avianca,DXB,DUBAI,2026-09-13 15:25:00,2026-09-13 15:30:00,BOR,Embarcando,T4,S21,null-null,A388,2026-09-13 15:01:22.613077
MAD_142_13/09/2026_15:25:00_DXB,MAD,142,EK,Emirates,DXB,DUBAI,2026-09-13 15:25:00,2026-09-13 15:30:00,BOR,Embarcando,T4,S21,null-null,A388,2026-09-13 15:01:22.613077
MAD_7576_13/09/2026_15:25:00_MIA,MAD,7576,EY,Etihad Airways,MIA,MIAMI,2026-09-13 15:25:00,2026-09-13 15:42:00,BOR,Embarcando,T1,A2,null-null,B789,2026-09-13 15:01:22.613077
MAD_754_13/09/2026_15:30:00_CAI,MAD,754,MS,Egyptair,CAI,EL CAIRO,2026-09-13 15:30:00,2026-09-13 15:37:00,BOR,Embarcando,T1,B31,null-null,B38M,2026-09-13 15:01:22.613077
MAD_4359_13/09/2026_15:30:00_BRU,MAD,4359,EY,Etihad Airways,BRU,BRUSELAS,2026-09-13 15:30:00,2026-09-13 15:36:00,BOR,Embarcando,T1,E69,null-null,B38M,2026-09-13 15:01:22.613077
MAD_4962_13/09/2026_15:30:00_BRU,MAD,4962,MU,China Eastern,BRU,BRUSELAS,2026-09-13 15:30:00,2026-09-13 15:36:00,BOR,Embarcando,T1,E69,null-null,B38M,2026-09-13 15:01:22.613077
MAD_7418_13/09/2026_15:30:00_BRU,MAD,7418,JU,Air Serbia,BRU,BRUSELAS,2026-09-13 15:30:00,2026-09-13 15:36:00,BOR,Embarcando,T1,E69,null-null,B38M,2026-09-13 15:01:22.613077
MAD_6959_13/09/2026_15:30:00_BRU,MAD,6959,AM,Aeromexico,BRU,BRUSELAS,2026-09-13 15:30:00,2026-09-13 15:36:00,BOR,Embarcando,T1,E69,null-null,B38M,2026-09-13 15:01:22.613077
MAD_1173_13/09/2026_15:30:00_BRU,MAD,1173,UX,Air Europa,BRU,BRUSELAS,2026-09-13 15:30:00,2026-09-13 15:36:00,BOR,Embarcando,T1,E69,null-null,B38M,2026-09-13 15:01:22.613077
MAD_434_13/09/2026_15:35:00_WAW,MAD,434,LO,LOT-Polskie Linie Lotnicze,WAW,VARSOVIA,2026-09-13 15:35:00,2026-09-13 15:33:00,BOR,Embarcando,T1,D54,null-null,B38M,2026-09-13 15:01:22.613077
MAD_9430_13/09/2026_15:35:00_JFK,MAD,9430,RO,Tarom,JFK,NUEVA YORK-J.F.KENNEDY,2026-09-13 15:35:00,2026-09-13 15:42:00,BOR,Embarcando,T1,A4,null-null,B789,2026-09-13 15:01:22.613077
MAD_7203_13/09/2026_15:35:00_JFK,MAD,7203,,,JFK,NUEVA YORK-J.F.KENNEDY,2026-09-13 15:35:00,2026-09-13 15:42:00,BOR,Embarcando,T1,A4,null-null,B789,2026-09-13 15:01:22.613077
MAD_6769_13/09/2026_15:35:00_JFK,MAD,6769,DL,Delta,JFK,NUEVA YORK-J.F.KENNEDY,2026-09-13 15:35:00,2026-09-13 15:42:00,BOR,Embarcando,T1,A4,null-null,B789,2026-09-13 15:01:22.613077
MAD_091_13/09/2026_15:35:00_JFK,MAD,091,UX,Air Europa,JFK,NUEVA YORK-J.F.KENNEDY,2026-09-13 15:35:00,2026-09-13 15:42:00,BOR,Embarcando,T1,A4,null-null,B789,2026-09-13 15:01:22.613077
MAD_1836_13/09/2026_15:35:00_AGP,MAD,1836,LA,LATAM Airlines,AGP,MALAGA-COSTA DEL SOL,2026-09-13 15:35:00,2026-09-13 16:10:00,BOR,Embarcando,T4,K77,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_5577_13/09/2026_15:35:00_AGP,MAD,5577,VY,Vueling,AGP,MALAGA-COSTA DEL SOL,2026-09-13 15:35:00,2026-09-13 16:10:00,BOR,Embarcando,T4,K77,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_7115_13/09/2026_15:35:00_AGP,MAD,7115,BA,British Airways,AGP,MALAGA-COSTA DEL SOL,2026-09-13 15:35:00,2026-09-13 16:10:00,BOR,Embarcando,T4,K77,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_8026_13/09/2026_15:35:00_AGP,MAD,8026,QR,Qatar Airways,AGP,MALAGA-COSTA DEL SOL,2026-09-13 15:35:00,2026-09-13 16:10:00,BOR,Embarcando,T4,K77,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_6180_13/09/2026_15:35:00_AGP,MAD,6180,AV,Avianca,AGP,MALAGA-COSTA DEL SOL,2026-09-13 15:35:00,2026-09-13 16:10:00,BOR,Embarcando,T4,K77,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_1913_13/09/2026_15:35:00_AGP,MAD,1913,CX,Cathay Pacific,AGP,MALAGA-COSTA DEL SOL,2026-09-13 15:35:00,2026-09-13 16:10:00,BOR,Embarcando,T4,K77,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_7805_13/09/2026_15:35:00_AGP,MAD,7805,PC,Pegasus Airlines,AGP,MALAGA-COSTA DEL SOL,2026-09-13 15:35:00,2026-09-13 16:10:00,BOR,Embarcando,T4,K77,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_1005_13/09/2026_15:35:00_AGP,MAD,1005,IB,Iberia,AGP,MALAGA-COSTA DEL SOL,2026-09-13 15:35:00,2026-09-13 16:10:00,BOR,Embarcando,T4,K77,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_8707_13/09/2026_15:35:00_AGP,MAD,8707,AA,American Airlines,AGP,MALAGA-COSTA DEL SOL,2026-09-13 15:35:00,2026-09-13 16:10:00,BOR,Embarcando,T4,K77,null-null,CRJX,2026-09-13 15:01:22.613077
MAD_1858_13/09/2026_15:40:00_MRS,MAD,1858,CX,Cathay Pacific,MRS,MARSELLA,2026-09-13 15:40:00,2026-09-13 15:55:00,BOR,Embarcando,T4,K84,null-null,CRJX,2026-09-13 15:01:22.613077
